image_path,steering,speed,source,sequence_key,chunk_id
car\data\drive_frames\1773147942277_90_35.png,90.0,35.0,drive_frames,drive_1773147942277,31
data\training_data\7415.png,93.75,1.0,csv,csv_000007415,14
data\training_data\2854.png,102.5,1.0,csv,csv_000002854,5
data\training_data\4370.png,85.0,1.0,csv,csv_000004370,8
data\training_data\625.png,85.0,1.0,csv,csv_000000625,1
data\training_data\13125.png,85.0,1.0,csv,csv_000013125,26
car\data\drive_frames\1773147864629_110_35.png,110.0,35.0,drive_frames,drive_1773147864629,31
data\training_data\11317.png,102.5,1.0,csv,csv_000011317,22
data\training_data\5072.png,89.375,1.0,csv,csv_000005072,10
data\training_data\13115.png,111.25,1.0,csv,csv_000013115,26
data\training_data\4468.png,89.375,1.0,csv,csv_000004468,8
data\training_data\11761.png,89.375,0.0,csv,csv_000011761,23
data\training_data\1334.png,85.0,1.0,csv,csv_000001334,2
data\training_data\2581.png,85.0,1.0,csv,csv_000002581,5
data\training_data\920.png,85.0,1.0,csv,csv_000000920,1
data\training_data\3849.png,80.625,1.0,csv,csv_000003849,7
data\training_data\8707.png,111.25,0.0,csv,csv_000008707,17
data\training_data\2754.png,93.75,1.0,csv,csv_000002754,5
data\training_data\2630.png,85.0,0.0,csv,csv_000002630,5
data\training_data\951.png,85.0,1.0,csv,csv_000000951,1
data\training_data\13101.png,89.375,0.0,csv,csv_000013101,26
data\training_data\8861.png,98.125,1.0,csv,csv_000008861,17
data\training_data\2919.png,85.0,0.0,csv,csv_000002919,5
data\training_data\12733.png,89.375,1.0,csv,csv_000012733,25
car\data\drive_frames\1773066033539_105_35.png,105.0,35.0,drive_frames,drive_1773066033539,29
data\training_data\12937.png,89.375,1.0,csv,csv_000012937,25
data\training_data\1388.png,102.5,1.0,csv,csv_000001388,2
data\training_data\6816.png,98.125,1.0,csv,csv_000006816,13
data\training_data\2804.png,102.5,1.0,csv,csv_000002804,5
data\training_data\872.png,58.75,1.0,csv,csv_000000872,1
data\training_data\13167.png,111.25,1.0,csv,csv_000013167,26
data\training_data\7077.png,50.0,1.0,csv,csv_000007077,14
data\training_data\1289.png,98.125,1.0,csv,csv_000001289,2
data\training_data\8674.png,93.75,1.0,csv,csv_000008674,17
data\training_data\5859.png,85.0,0.0,csv,csv_000005859,11
data\training_data\1396.png,93.75,1.0,csv,csv_000001396,2
data\training_data\4024.png,89.375,1.0,csv,csv_000004024,8
data\training_data\2769.png,106.875,1.0,csv,csv_000002769,5
car\data\drive_frames\1773148067182_95_35.png,95.0,35.0,drive_frames,drive_1773148067182,31
data\training_data\13363.png,58.75,1.0,csv,csv_000013363,26
data\training_data\1307.png,63.125,1.0,csv,csv_000001307,2
data\training_data\12641.png,85.0,0.0,csv,csv_000012641,25
car\data\drive_frames\1773147896681_115_35.png,115.0,35.0,drive_frames,drive_1773147896681,31
data\training_data\8373.png,85.0,1.0,csv,csv_000008373,16
data\training_data\5757.png,106.875,1.0,csv,csv_000005757,11
data\training_data\1013.png,93.75,1.0,csv,csv_000001013,2
data\training_data\14036.png,85.0,1.0,csv,csv_000014036,28
data\training_data\1196.png,63.125,1.0,csv,csv_000001196,2
data\training_data\986.png,54.375,1.0,csv,csv_000000986,1
data\training_data\5496.png,89.375,1.0,csv,csv_000005496,10
data\training_data\11850.png,85.0,0.0,csv,csv_000011850,23
data\training_data\1120.png,67.5,0.0,csv,csv_000001120,2
data\training_data\10280.png,85.0,1.0,csv,csv_000010280,20
data\training_data\9681.png,63.125,1.0,csv,csv_000009681,19
data\training_data\12725.png,89.375,1.0,csv,csv_000012725,25
data\training_data\6828.png,80.625,1.0,csv,csv_000006828,13
data\training_data\4126.png,106.875,1.0,csv,csv_000004126,8
data\training_data\2281.png,71.875,1.0,csv,csv_000002281,4
data\training_data\2980.png,98.125,1.0,csv,csv_000002980,5
car\data\drive_frames\1773147950547_85_35.png,85.0,35.0,drive_frames,drive_1773147950547,31
car\data\drive_frames\1773065795817_90_35.png,90.0,35.0,drive_frames,drive_1773065795817,29
data\training_data\2013.png,89.375,0.0,csv,csv_000002013,4
data\training_data\11553.png,89.375,0.0,csv,csv_000011553,23
data\training_data\2668.png,89.375,1.0,csv,csv_000002668,5
data\training_data\12701.png,85.0,1.0,csv,csv_000012701,25
car\data\drive_frames\1772210070204_125_35.png,120.0,35.0,drive_frames,drive_1772210070204,29
data\training_data\8139.png,76.25,1.0,csv,csv_000008139,16
data\training_data\8963.png,98.125,1.0,csv,csv_000008963,17
data\training_data\12586.png,120.0,1.0,csv,csv_000012586,25
car\data\drive_frames\1772210071235_125_35.png,120.0,35.0,drive_frames,drive_1772210071235,29
data\training_data\5503.png,85.0,1.0,csv,csv_000005503,10
car\data\drive_frames\1773147967089_70_35.png,70.0,35.0,drive_frames,drive_1773147967089,31
data\training_data\6723.png,85.0,1.0,csv,csv_000006723,13
data\training_data\11137.png,98.125,1.0,csv,csv_000011137,22
data\training_data\6750.png,93.75,0.0,csv,csv_000006750,13
car\data\drive_frames\1773066134925_95_35.png,95.0,35.0,drive_frames,drive_1773066134925,29
data\training_data\12989.png,71.875,1.0,csv,csv_000012989,25
data\training_data\4411.png,71.875,1.0,csv,csv_000004411,8
data\training_data\3933.png,106.875,1.0,csv,csv_000003933,7
data\training_data\705.png,102.5,1.0,csv,csv_000000705,1
data\training_data\10253.png,111.25,1.0,csv,csv_000010253,20
data\training_data\2907.png,71.875,1.0,csv,csv_000002907,5
data\training_data\2084.png,98.125,1.0,csv,csv_000002084,4
data\training_data\7441.png,80.625,1.0,csv,csv_000007441,14
data\training_data\544.png,98.125,0.0,csv,csv_000000544,1
data\training_data\11415.png,80.625,1.0,csv,csv_000011415,22
data\training_data\11250.png,93.75,1.0,csv,csv_000011250,22
data\training_data\10000.png,85.0,0.0,csv,csv_000010000,19
data\training_data\2371.png,102.5,1.0,csv,csv_000002371,4
data\training_data\9649.png,89.375,1.0,csv,csv_000009649,19
car\data\drive_frames\1773066016992_80_0.png,80.0,0.0,drive_frames,drive_1773066016992,29
data\training_data\5651.png,106.875,1.0,csv,csv_000005651,11
data\training_data\6651.png,102.5,1.0,csv,csv_000006651,13
data\training_data\14265.png,63.125,1.0,csv,csv_000014265,28
data\training_data\2231.png,98.125,0.0,csv,csv_000002231,4
data\training_data\4158.png,89.375,0.0,csv,csv_000004158,8
data\training_data\5933.png,106.875,1.0,csv,csv_000005933,11
data\training_data\5335.png,89.375,1.0,csv,csv_000005335,10
data\training_data\804.png,85.0,0.0,csv,csv_000000804,1
car\data\drive_frames\1773147972262_120_35.png,120.0,35.0,drive_frames,drive_1773147972262,31
data\training_data\772.png,89.375,0.0,csv,csv_000000772,1
data\training_data\5879.png,120.0,1.0,csv,csv_000005879,11
data\training_data\8035.png,111.25,1.0,csv,csv_000008035,16
data\training_data\8213.png,85.0,1.0,csv,csv_000008213,16
car\data\drive_frames\1772205742024_65_35.png,65.0,35.0,drive_frames,drive_1772205742024,28
data\training_data\13051.png,102.5,1.0,csv,csv_000013051,26
data\training_data\9650.png,89.375,1.0,csv,csv_000009650,19
car\data\drive_frames\1773066119419_60_35.png,60.0,35.0,drive_frames,drive_1773066119419,29
data\training_data\2963.png,63.125,1.0,csv,csv_000002963,5
data\training_data\10204.png,102.5,1.0,csv,csv_000010204,20
data\training_data\12752.png,63.125,1.0,csv,csv_000012752,25
data\training_data\9945.png,98.125,1.0,csv,csv_000009945,19
data\training_data\2200.png,85.0,1.0,csv,csv_000002200,4
data\training_data\5531.png,85.0,0.0,csv,csv_000005531,11
data\training_data\7164.png,58.75,1.0,csv,csv_000007164,14
data\training_data\3605.png,106.875,0.0,csv,csv_000003605,7
data\training_data\3792.png,102.5,1.0,csv,csv_000003792,7
data\training_data\14395.png,76.25,0.0,csv,csv_000014395,28
data\training_data\8274.png,106.875,1.0,csv,csv_000008274,16
data\training_data\9835.png,98.125,0.0,csv,csv_000009835,19
data\training_data\509.png,89.375,1.0,csv,csv_000000509,1
data\training_data\1311.png,58.75,1.0,csv,csv_000001311,2
data\training_data\6911.png,85.0,0.0,csv,csv_000006911,13
data\training_data\1496.png,93.75,1.0,csv,csv_000001496,2
data\training_data\11547.png,80.625,1.0,csv,csv_000011547,23
data\training_data\3839.png,98.125,1.0,csv,csv_000003839,7
data\training_data\2414.png,106.875,1.0,csv,csv_000002414,4
data\training_data\1011.png,85.0,0.0,csv,csv_000001011,2
data\training_data\11405.png,102.5,1.0,csv,csv_000011405,22
data\training_data\2586.png,102.5,1.0,csv,csv_000002586,5
car\data\drive_frames\1773066132857_90_35.png,90.0,35.0,drive_frames,drive_1773066132857,29
data\training_data\14124.png,85.0,1.0,csv,csv_000014124,28
data\training_data\2898.png,102.5,1.0,csv,csv_000002898,5
data\training_data\1389.png,85.0,0.0,csv,csv_000001389,2
data\training_data\11918.png,106.875,1.0,csv,csv_000011918,23
data\training_data\6549.png,89.375,1.0,csv,csv_000006549,13
data\training_data\10391.png,67.5,0.0,csv,csv_000010391,20
data\training_data\5410.png,85.0,0.0,csv,csv_000005410,10
data\training_data\3850.png,76.25,0.0,csv,csv_000003850,7
data\training_data\2205.png,102.5,1.0,csv,csv_000002205,4
data\training_data\980.png,85.0,0.0,csv,csv_000000980,1
data\training_data\1202.png,54.375,1.0,csv,csv_000001202,2
data\training_data\4159.png,106.875,1.0,csv,csv_000004159,8
data\training_data\990.png,106.875,1.0,csv,csv_000000990,1
data\training_data\8677.png,106.875,1.0,csv,csv_000008677,17
data\training_data\771.png,58.75,1.0,csv,csv_000000771,1
data\training_data\583.png,89.375,1.0,csv,csv_000000583,1
data\training_data\7042.png,85.0,1.0,csv,csv_000007042,14
data\training_data\2264.png,80.625,1.0,csv,csv_000002264,4
data\training_data\5303.png,80.625,1.0,csv,csv_000005303,10
data\training_data\3624.png,58.75,1.0,csv,csv_000003624,7
car\data\drive_frames\1773147903921_95_35.png,95.0,35.0,drive_frames,drive_1773147903921,31
data\training_data\7332.png,58.75,1.0,csv,csv_000007332,14
data\training_data\13213.png,80.625,1.0,csv,csv_000013213,26
car\data\drive_frames\1773145034995_90_0.png,90.0,0.0,drive_frames,drive_1773145034995,29
data\training_data\8085.png,102.5,1.0,csv,csv_000008085,16
data\training_data\3948.png,111.25,1.0,csv,csv_000003948,7
data\training_data\13480.png,80.625,1.0,csv,csv_000013480,26
data\training_data\8414.png,76.25,1.0,csv,csv_000008414,16
data\training_data\10474.png,89.375,1.0,csv,csv_000010474,20
car\data\drive_frames\1773065740651_90_35.png,90.0,35.0,drive_frames,drive_1773065740651,29
data\training_data\3759.png,93.75,1.0,csv,csv_000003759,7
car\data\drive_frames\1773066176294_50_35.png,50.0,35.0,drive_frames,drive_1773066176294,29
data\training_data\7355.png,102.5,0.0,csv,csv_000007355,14
data\training_data\12634.png,85.0,1.0,csv,csv_000012634,25
car\data\drive_frames\1773066147338_70_35.png,70.0,35.0,drive_frames,drive_1773066147338,29
data\training_data\895.png,106.875,1.0,csv,csv_000000895,1
data\training_data\1420.png,85.0,1.0,csv,csv_000001420,2
data\training_data\5432.png,106.875,1.0,csv,csv_000005432,10
data\training_data\2373.png,102.5,1.0,csv,csv_000002373,4
data\training_data\7487.png,85.0,0.0,csv,csv_000007487,14
data\training_data\4386.png,80.625,1.0,csv,csv_000004386,8
data\training_data\9662.png,89.375,1.0,csv,csv_000009662,19
data\training_data\9006.png,85.0,0.0,csv,csv_000009006,17
data\training_data\5544.png,85.0,1.0,csv,csv_000005544,11
car\data\drive_frames\1773147882207_85_35.png,85.0,35.0,drive_frames,drive_1773147882207,31
data\training_data\652.png,102.5,0.0,csv,csv_000000652,1
data\training_data\1160.png,102.5,1.0,csv,csv_000001160,2
data\training_data\5055.png,50.0,1.0,csv,csv_000005055,10
data\training_data\5403.png,89.375,1.0,csv,csv_000005403,10
data\training_data\8785.png,111.25,1.0,csv,csv_000008785,17
data\training_data\2667.png,85.0,0.0,csv,csv_000002667,5
data\training_data\13482.png,98.125,1.0,csv,csv_000013482,26
data\training_data\5095.png,106.875,1.0,csv,csv_000005095,10
car\data\drive_frames\1773145050505_90_0.png,90.0,0.0,drive_frames,drive_1773145050505,29
data\training_data\11955.png,93.75,1.0,csv,csv_000011955,23
data\training_data\9577.png,102.5,1.0,csv,csv_000009577,19
data\training_data\14224.png,89.375,1.0,csv,csv_000014224,28
car\data\drive_frames\1773065693091_50_35.png,50.0,35.0,drive_frames,drive_1773065693091,29
data\training_data\14415.png,80.625,1.0,csv,csv_000014415,28
data\training_data\8591.png,85.0,1.0,csv,csv_000008591,17
data\training_data\2065.png,67.5,1.0,csv,csv_000002065,4
data\training_data\8900.png,89.375,1.0,csv,csv_000008900,17
data\training_data\718.png,63.125,1.0,csv,csv_000000718,1
data\training_data\3870.png,63.125,1.0,csv,csv_000003870,7
car\data\drive_frames\1772209943919_100_35.png,100.0,35.0,drive_frames,drive_1772209943919,28
data\training_data\14147.png,102.5,1.0,csv,csv_000014147,28
data\training_data\911.png,89.375,0.0,csv,csv_000000911,1
data\training_data\8951.png,102.5,1.0,csv,csv_000008951,17
data\training_data\12990.png,80.625,1.0,csv,csv_000012990,25
data\training_data\12952.png,85.0,0.0,csv,csv_000012952,25
data\training_data\2092.png,102.5,1.0,csv,csv_000002092,4
car\data\drive_frames\1772210085714_90_35.png,90.0,35.0,drive_frames,drive_1772210085714,29
data\training_data\700.png,80.625,1.0,csv,csv_000000700,1
data\training_data\12636.png,85.0,1.0,csv,csv_000012636,25
data\training_data\8730.png,106.875,1.0,csv,csv_000008730,17
data\training_data\8041.png,85.0,1.0,csv,csv_000008041,16
data\training_data\12560.png,89.375,1.0,csv,csv_000012560,25
data\training_data\10021.png,93.75,1.0,csv,csv_000010021,19
data\training_data\8876.png,58.75,1.0,csv,csv_000008876,17
data\training_data\13039.png,76.25,1.0,csv,csv_000013039,26
data\training_data\2239.png,80.625,1.0,csv,csv_000002239,4
data\training_data\9753.png,67.5,1.0,csv,csv_000009753,19
data\training_data\3679.png,85.0,0.0,csv,csv_000003679,7
data\training_data\7481.png,93.75,1.0,csv,csv_000007481,14
data\training_data\8118.png,102.5,1.0,csv,csv_000008118,16
data\training_data\5507.png,85.0,1.0,csv,csv_000005507,10
data\training_data\10354.png,106.875,1.0,csv,csv_000010354,20
data\training_data\9531.png,102.5,1.0,csv,csv_000009531,19
data\training_data\1350.png,102.5,1.0,csv,csv_000001350,2
data\training_data\3888.png,85.0,1.0,csv,csv_000003888,7
car\data\drive_frames\1773148011551_125_35.png,120.0,35.0,drive_frames,drive_1773148011551,31
data\training_data\9574.png,85.0,1.0,csv,csv_000009574,19
data\training_data\2661.png,102.5,1.0,csv,csv_000002661,5
data\training_data\2658.png,89.375,1.0,csv,csv_000002658,5
data\training_data\5999.png,58.75,1.0,csv,csv_000005999,11
car\data\drive_frames\1772209962530_125_35.png,120.0,35.0,drive_frames,drive_1772209962530,28
data\training_data\5462.png,98.125,1.0,csv,csv_000005462,10
data\training_data\8647.png,54.375,1.0,csv,csv_000008647,17
data\training_data\9916.png,89.375,1.0,csv,csv_000009916,19
data\training_data\8619.png,85.0,1.0,csv,csv_000008619,17
data\training_data\1192.png,93.75,1.0,csv,csv_000001192,2
car\data\drive_frames\1773147795089_100_35.png,100.0,35.0,drive_frames,drive_1773147795089,31
data\training_data\7455.png,102.5,0.0,csv,csv_000007455,14
data\training_data\4063.png,98.125,1.0,csv,csv_000004063,8
data\training_data\13204.png,93.75,0.0,csv,csv_000013204,26
data\training_data\790.png,80.625,1.0,csv,csv_000000790,1
car\data\drive_frames\1773147995009_90_35.png,90.0,35.0,drive_frames,drive_1773147995009,31
data\training_data\6622.png,71.875,1.0,csv,csv_000006622,13
car\data\drive_frames\1773147849119_120_35.png,120.0,35.0,drive_frames,drive_1773147849119,31
data\training_data\7218.png,111.25,1.0,csv,csv_000007218,14
data\training_data\7170.png,106.875,1.0,csv,csv_000007170,14
data\training_data\9638.png,89.375,1.0,csv,csv_000009638,19
data\training_data\5027.png,67.5,1.0,csv,csv_000005027,10
data\training_data\10512.png,76.25,1.0,csv,csv_000010512,20
data\training_data\725.png,111.25,0.0,csv,csv_000000725,1
data\training_data\13092.png,58.75,1.0,csv,csv_000013092,26
data\training_data\8242.png,102.5,1.0,csv,csv_000008242,16
data\training_data\4145.png,102.5,0.0,csv,csv_000004145,8
data\training_data\2562.png,76.25,1.0,csv,csv_000002562,5
data\training_data\2050.png,89.375,0.0,csv,csv_000002050,4
data\training_data\12805.png,115.625,1.0,csv,csv_000012805,25
data\training_data\1376.png,106.875,1.0,csv,csv_000001376,2
data\training_data\1447.png,106.875,1.0,csv,csv_000001447,2
data\training_data\8068.png,89.375,1.0,csv,csv_000008068,16
data\training_data\10072.png,93.75,1.0,csv,csv_000010072,20
data\training_data\2325.png,102.5,0.0,csv,csv_000002325,4
data\training_data\4454.png,85.0,1.0,csv,csv_000004454,8
data\training_data\11690.png,106.875,1.0,csv,csv_000011690,23
data\training_data\12858.png,98.125,1.0,csv,csv_000012858,25
data\training_data\4094.png,58.75,1.0,csv,csv_000004094,8
data\training_data\818.png,54.375,1.0,csv,csv_000000818,1
data\training_data\8265.png,98.125,1.0,csv,csv_000008265,16
data\training_data\13045.png,102.5,1.0,csv,csv_000013045,26
data\training_data\11840.png,98.125,1.0,csv,csv_000011840,23
data\training_data\12594.png,85.0,1.0,csv,csv_000012594,25
data\training_data\14357.png,89.375,1.0,csv,csv_000014357,28
data\training_data\1003.png,89.375,1.0,csv,csv_000001003,1
data\training_data\12997.png,89.375,1.0,csv,csv_000012997,25
car\data\drive_frames\1773066175258_65_35.png,65.0,35.0,drive_frames,drive_1773066175258,29
data\training_data\6639.png,63.125,1.0,csv,csv_000006639,13
data\training_data\12028.png,85.0,0.0,csv,csv_000012028,23
data\training_data\3564.png,106.875,1.0,csv,csv_000003564,7
data\training_data\8922.png,80.625,1.0,csv,csv_000008922,17
data\training_data\6945.png,102.5,0.0,csv,csv_000006945,13
data\training_data\12892.png,85.0,1.0,csv,csv_000012892,25
car\data\drive_frames\1773145061878_90_0.png,90.0,0.0,drive_frames,drive_1773145061878,29
data\training_data\11360.png,98.125,1.0,csv,csv_000011360,22
data\training_data\14347.png,102.5,1.0,csv,csv_000014347,28
data\training_data\3648.png,80.625,1.0,csv,csv_000003648,7
car\data\drive_frames\1772205758566_95_0.png,95.0,0.0,drive_frames,drive_1772205758566,28
data\training_data\1103.png,58.75,1.0,csv,csv_000001103,2
data\training_data\14185.png,102.5,1.0,csv,csv_000014185,28
data\training_data\8579.png,93.75,0.0,csv,csv_000008579,17
data\training_data\6552.png,98.125,1.0,csv,csv_000006552,13
data\training_data\5210.png,106.875,1.0,csv,csv_000005210,10
data\training_data\6636.png,111.25,1.0,csv,csv_000006636,13
data\training_data\2096.png,58.75,1.0,csv,csv_000002096,4
car\data\drive_frames\1773065712736_55_35.png,55.0,35.0,drive_frames,drive_1773065712736,29
